event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
2148509,284,129.1,40.0,95.0,0.4986,0.4057,0.766,-0.647,-0.414,0.6403
2148509,285,273.1,55.0,95.0,-0.818,-0.0436,0.5736,0.5752,-0.0566,0.816
2148509,286,118.2,45.0,105.0,0.623,0.3345,0.7071,-0.7242,-0.0951,0.683
2148509,287,137.0,40.0,110.0,0.4387,0.4698,0.766,-0.7413,-0.2926,0.604
2148509,288,299.5,50.0,110.0,-0.667,-0.3767,0.6428,0.6941,-0.0008,0.7198
2148509,289,279.8,50.0,105.0,-0.7548,-0.1306,0.6428,0.6559,-0.1492,0.7399
2148509,290,299.5,50.0,95.0,-0.667,-0.3767,0.6428,0.6004,0.239,0.7631
2148509,291,142.4,50.0,105.0,0.4678,0.6066,0.6428,-0.5841,-0.3336,0.7399
2148509,292,304.8,60.0,110.0,-0.7108,-0.4947,0.5,0.581,-0.0123,0.8138
2148509,293,301.3,40.0,95.0,-0.5492,-0.334,0.766,0.6973,0.322,0.6403
2148509,294,129.3,50.0,115.0,0.593,0.4849,0.6428,-0.7185,-0.0416,0.6943
2148509,295,125.1,35.0,105.0,0.4691,0.33,0.8192,-0.7961,-0.2435,0.554
2148509,296,148.9,50.0,125.0,0.3956,0.656,0.6428,-0.7631,-0.1547,0.6275
2148509,297,279.2,55.0,110.0,-0.8087,-0.1303,0.5736,0.5865,-0.2519,0.7698
2148509,298,152.6,40.0,145.0,0.2957,0.5707,0.766,-0.9295,-0.0133,0.3687
2148509,299,299.5,50.0,105.0,-0.667,-0.3767,0.6428,0.6679,0.0799,0.7399
2155068,0,180.0,85.0,155.0,0.0,0.9962,0.0872,-0.9063,-0.0368,0.421
2155068,1,181.8,45.0,160.0,-0.0218,0.7068,0.7071,-0.9318,-0.2707,0.2418
2155068,2,110.0,30.0,95.0,0.4698,0.171,0.866,-0.8405,-0.2132,0.4981
2155068,3,121.3,40.0,110.0,0.5492,0.334,0.766,-0.7928,-0.0818,0.604
2155068,4,129.1,40.0,100.0,0.4986,0.4057,0.766,-0.6948,-0.3414,0.633
2155068,5,182.9,60.0,-180.0,-0.0439,0.8649,0.5,-0.9987,-0.0506,-0.0
2155068,6,159.7,60.0,105.0,0.3008,0.8121,0.5,-0.4104,-0.363,0.8365
2155068,7,129.3,50.0,125.0,0.593,0.4849,0.6428,-0.7707,0.1107,0.6275
2155068,8,163.2,55.0,110.0,0.2365,0.7843,0.5736,-0.4831,-0.4173,0.7698
2155068,9,125.3,45.0,110.0,0.5771,0.4085,0.7071,-0.7399,-0.1048,0.6645
2155068,10,174.7,70.0,175.0,0.0867,0.9357,0.342,-0.9947,0.0622,0.0819
2155068,11,166.1,80.0,165.0,0.2373,0.9558,0.1736,-0.9483,0.1891,0.2549
2155068,12,309.7,55.0,110.0,-0.6306,-0.5228,0.5736,0.6332,0.0807,0.7698
2155068,13,118.2,45.0,100.0,0.623,0.3345,0.7071,-0.6957,-0.1765,0.6964
2155068,14,127.9,15.0,125.0,0.2042,0.159,0.9659,-0.9767,-0.0334,0.212
2155068,15,153.9,60.0,160.0,0.3814,0.7775,0.5,-0.919,0.2603,0.2962
2155068,16,169.4,70.0,165.0,0.1727,0.9237,0.342,-0.9657,0.0905,0.2432
2155068,17,186.3,80.0,150.0,-0.1087,0.9788,0.1736,-0.8511,-0.1819,0.4924
2155068,18,169.3,55.0,125.0,0.1518,0.805,0.5736,-0.6507,-0.3554,0.671
2155068,19,122.7,50.0,115.0,0.6444,0.4142,0.6428,-0.7186,0.0406,0.6943
2155068,20,171.3,60.0,-175.0,0.1311,0.856,0.5,-0.9781,0.1939,-0.0755
2155068,21,100.0,30.0,110.0,0.4924,0.0868,0.866,-0.8608,0.1955,0.4698
2155068,22,185.3,70.0,140.0,-0.0867,0.9357,0.342,-0.7425,-0.2896,0.604
2155068,23,184.2,65.0,150.0,-0.0656,0.9039,0.4226,-0.8484,-0.2735,0.4532
2155068,24,155.5,50.0,135.0,0.3182,0.6968,0.6428,-0.832,-0.1197,0.5417
2155068,25,142.7,35.0,100.0,0.3477,0.4562,0.8192,-0.6271,-0.5363,0.5649
2155068,26,153.9,60.0,145.0,0.3814,0.7775,0.5,-0.8617,0.1033,0.4967
2155068,27,142.7,35.0,95.0,0.3477,0.4562,0.8192,-0.564,-0.5962,0.5714
2155068,28,151.5,35.0,160.0,0.274,0.5039,0.8192,-0.9594,0.2028,0.1962
2155068,29,190.6,70.0,155.0,-0.1727,0.9237,0.342,-0.8643,-0.3086,0.3971
2155068,30,181.3,80.0,160.0,-0.0218,0.9846,0.1736,-0.9381,-0.0802,0.3368
2155068,31,162.0,65.0,110.0,0.2801,0.8619,0.4226,-0.448,-0.272,0.8517
2155068,32,159.7,60.0,110.0,0.3008,0.8121,0.5,-0.4839,-0.3218,0.8138
2155068,33,173.1,65.0,-165.0,0.1092,0.8997,0.4226,-0.9457,0.225,-0.2346
2155068,34,337.1,45.0,120.0,-0.2756,-0.6512,0.7071,0.6991,0.369,0.6124
2155068,35,150.9,65.0,145.0,0.4405,0.7921,0.4226,-0.8337,0.1862,0.5198
2155068,36,132.7,55.0,105.0,0.6019,0.5556,0.5736,-0.5826,-0.1856,0.7912
2155068,37,98.8,35.0,105.0,0.5669,0.0876,0.8192,-0.8215,0.135,0.554
2155068,38,144.8,40.0,125.0,0.3707,0.5251,0.766,-0.8305,-0.1819,0.5265
2155068,39,142.3,60.0,110.0,0.5301,0.6848,0.5,-0.5581,-0.1622,0.8138
2155068,40,113.5,40.0,110.0,0.5896,0.2561,0.766,-0.7965,0.0269,0.604
2155068,41,133.2,20.0,130.0,0.2493,0.2341,0.9397,-0.9648,-0.0242,0.262
2155068,42,145.4,65.0,130.0,0.5148,0.7459,0.4226,-0.7129,0.0987,0.6943
2155068,43,155.5,50.0,160.0,0.3182,0.6968,0.6428,-0.9461,0.1904,0.262
2155068,44,148.9,50.0,140.0,0.3956,0.656,0.6428,-0.8694,0.0418,0.4924
2155068,45,167.1,75.0,-170.0,0.2149,0.9417,0.2588,-0.9501,0.263,-0.1677
2155068,46,142.4,50.0,145.0,0.4678,0.6066,0.6428,-0.8738,0.2082,0.4394
2155068,47,138.8,55.0,130.0,0.5394,0.6165,0.5736,-0.7731,0.0926,0.6275
2155068,48,164.1,70.0,125.0,0.2572,0.9038,0.342,-0.6284,-0.1125,0.7698
2155068,49,137.0,40.0,130.0,0.4387,0.4698,0.766,-0.8703,0.0099,0.4924
2155068,50,148.9,50.0,110.0,0.3956,0.656,0.6428,-0.6048,-0.3406,0.7198
2155068,51,148.9,50.0,105.0,0.3956,0.656,0.6428,-0.5423,-0.398,0.7399
2155068,52,162.0,50.0,110.0,0.2367,0.7286,0.6428,-0.5119,-0.4688,0.7198
2155068,53,181.5,55.0,-180.0,-0.0218,0.8189,0.5736,-0.9996,-0.0266,-0.0
2155068,54,168.5,50.0,130.0,0.1521,0.7508,0.6428,-0.7278,-0.3549,0.5868
2155068,55,160.4,40.0,140.0,0.2153,0.6057,0.766,-0.8867,-0.2074,0.4132
2155068,56,142.3,60.0,120.0,0.5301,0.6848,0.5,-0.6604,-0.0364,0.75
2155068,57,176.2,80.0,145.0,0.0653,0.9826,0.1736,-0.824,-0.0451,0.5649
2155068,58,144.9,55.0,120.0,0.4708,0.6703,0.5736,-0.6947,-0.1191,0.7094
2155068,59,167.1,75.0,150.0,0.2149,0.9417,0.2588,-0.8731,0.0665,0.483
2155068,60,299.5,50.0,105.0,-0.667,-0.3767,0.6428,0.6679,0.0799,0.7399
2155068,61,133.9,35.0,130.0,0.4133,0.3977,0.8192,-0.8979,0.028,0.4394
2155068,62,136.5,60.0,125.0,0.5967,0.6277,0.5,-0.6979,0.0983,0.7094
2155068,63,160.0,30.0,140.0,0.171,0.4698,0.866,-0.9102,-0.2611,0.3214
2155068,64,168.3,40.0,125.0,0.1308,0.6293,0.766,-0.6892,-0.4977,0.5265
2155068,65,156.9,75.0,135.0,0.3796,0.8882,0.2588,-0.7221,0.1096,0.683
2155068,66,175.0,85.0,140.0,0.0868,0.9924,0.0872,-0.768,0.011,0.6403
2155068,67,148.9,50.0,145.0,0.3956,0.656,0.6428,-0.8919,0.1073,0.4394
2155068,68,169.3,55.0,155.0,0.1518,0.805,0.5736,-0.9355,-0.0703,0.3462
2155068,69,167.6,45.0,120.0,0.1513,0.6907,0.7071,-0.6194,-0.4912,0.6124
2155068,70,169.3,55.0,-175.0,0.1518,0.805,0.5736,-0.9697,0.2337,-0.0714
2155068,71,159.7,60.0,115.0,0.3008,0.8121,0.5,-0.5537,-0.2782,0.7849
2155068,72,169.4,70.0,150.0,0.1727,0.9237,0.342,-0.8827,-0.009,0.4698
2155068,73,97.8,40.0,95.0,0.6368,0.0875,0.766,-0.7679,-0.0176,0.6403
2155068,74,181.3,80.0,-175.0,-0.0218,0.9846,0.1736,-0.9963,-0.0069,-0.0858
2155068,75,116.2,50.0,100.0,0.6874,0.338,0.6428,-0.6447,-0.1235,0.7544
2155068,76,150.0,30.0,125.0,0.25,0.433,0.866,-0.8514,-0.3276,0.4096
2155068,77,182.6,75.0,150.0,-0.0433,0.965,0.2588,-0.8593,-0.1681,0.483
2155068,78,173.1,65.0,150.0,0.1092,0.8997,0.4226,-0.8852,-0.1054,0.4532
2155068,79,180.0,85.0,145.0,0.0,0.9962,0.0872,-0.8192,-0.05,0.5714
2155068,80,165.5,60.0,160.0,0.2171,0.8384,0.5,-0.9526,0.07,0.2962
2155068,81,185.0,85.0,135.0,-0.0868,0.9924,0.0872,-0.699,-0.123,0.7044
2155068,82,299.0,60.0,95.0,-0.7572,-0.4203,0.5,0.4778,0.1655,0.8627
2155068,83,325.6,50.0,100.0,-0.4324,-0.6323,0.6428,0.5006,0.4245,0.7544
2155068,84,181.6,50.0,-175.0,-0.0219,0.7657,0.6428,-0.9974,0.0276,-0.0668
2155068,85,125.1,35.0,135.0,0.4691,0.33,0.8192,-0.8806,0.2451,0.4056
2155068,86,167.1,75.0,120.0,0.2149,0.9417,0.2588,-0.5373,-0.1073,0.8365
2155068,87,180.0,85.0,160.0,0.0,0.9962,0.0872,-0.9397,-0.0298,0.3407
2155068,88,164.1,70.0,160.0,0.2572,0.9038,0.342,-0.9358,0.1446,0.3214
2155068,89,180.0,70.0,140.0,0.0,0.9397,0.342,-0.766,-0.2198,0.604
2155068,90,162.0,65.0,165.0,0.2801,0.8619,0.4226,-0.9525,0.1945,0.2346
2155068,91,133.9,35.0,95.0,0.4133,0.3977,0.8192,-0.6484,-0.5031,0.5714
2155068,92,167.6,45.0,170.0,0.1513,0.6907,0.7071,-0.9883,0.0907,0.1228
2155068,93,177.1,60.0,135.0,0.0439,0.8649,0.5,-0.7241,-0.3173,0.6124
2155068,94,177.1,60.0,120.0,0.0439,0.8649,0.5,-0.5213,-0.4071,0.75
2155068,95,150.0,25.0,140.0,0.2113,0.366,0.9063,-0.9547,-0.1215,0.2717
2155068,96,175.4,55.0,145.0,0.0654,0.8165,0.5736,-0.8428,-0.2626,0.4698
2155068,97,142.7,35.0,130.0,0.3477,0.4562,0.8192,-0.8916,-0.1094,0.4394
2155068,98,169.3,55.0,-165.0,0.1518,0.805,0.5736,-0.9217,0.3249,-0.212
2155068,99,310.6,60.0,115.0,-0.6571,-0.5641,0.5,0.6191,-0.0255,0.7849
2155068,100,160.6,45.0,140.0,0.235,0.6669,0.7071,-0.8736,-0.1741,0.4545
2155068,101,155.5,50.0,105.0,0.3182,0.6968,0.6428,-0.4934,-0.4573,0.7399
2155068,102,171.3,60.0,145.0,0.1311,0.856,0.5,-0.8531,-0.1594,0.4967
2155068,103,160.4,40.0,145.0,0.2153,0.6057,0.766,-0.919,-0.1397,0.3687
2155068,104,146.5,45.0,125.0,0.3906,0.5894,0.7071,-0.7981,-0.166,0.5792
2155068,105,162.0,65.0,130.0,0.2801,0.8619,0.4226,-0.7114,-0.1093,0.6943
2155068,106,153.5,45.0,150.0,0.3152,0.633,0.7071,-0.9328,0.0695,0.3536
2155068,107,140.0,30.0,125.0,0.3214,0.383,0.866,-0.8954,-0.1747,0.4096
2155068,108,152.6,40.0,140.0,0.2957,0.5707,0.766,-0.9067,-0.0848,0.4132
2155068,109,303.6,55.0,95.0,-0.6826,-0.4528,0.5736,0.5243,0.2432,0.816
2155068,110,125.3,45.0,130.0,0.5771,0.4085,0.7071,-0.8135,0.2117,0.5417
2155068,111,171.3,60.0,130.0,0.1311,0.856,0.5,-0.6934,-0.2813,0.6634
2155068,112,171.1,80.0,165.0,0.1519,0.973,0.1736,-0.9613,0.1046,0.2549
2155068,113,169.3,55.0,160.0,0.1518,0.805,0.5736,-0.9598,-0.0187,0.2802
2155068,114,285.3,55.0,95.0,-0.7903,-0.2155,0.5736,0.5742,0.0663,0.816
2155068,115,160.0,30.0,175.0,0.171,0.4698,0.866,-0.9619,0.2698,0.0436
2155068,116,181.5,55.0,135.0,-0.0218,0.8189,0.5736,-0.6961,-0.4243,0.5792
2155068,117,162.0,65.0,105.0,0.2801,0.8619,0.4226,-0.3723,-0.3083,0.8754
2155068,118,312.5,50.0,100.0,-0.5644,-0.518,0.6428,0.5838,0.3001,0.7544
2155068,119,160.6,45.0,160.0,0.235,0.6669,0.7071,-0.9667,0.0842,0.2418
2155068,120,312.5,50.0,110.0,-0.5644,-0.518,0.6428,0.6763,0.1564,0.7198
2155068,121,182.9,60.0,160.0,-0.0439,0.8649,0.5,-0.9298,-0.2184,0.2962
2155068,122,156.5,65.0,135.0,0.3619,0.8309,0.4226,-0.7676,0.0084,0.6409
2155068,123,107.6,35.0,110.0,0.5468,0.1731,0.8192,-0.8371,0.0938,0.539
2155068,124,139.4,45.0,120.0,0.4601,0.537,0.7071,-0.7781,-0.1397,0.6124
2155068,125,142.4,50.0,140.0,0.4678,0.6066,0.6428,-0.8589,0.1406,0.4924
2155068,126,181.3,80.0,-180.0,-0.0218,0.9846,0.1736,-0.9998,-0.0221,-0.0
2155068,127,153.9,60.0,125.0,0.3814,0.7775,0.5,-0.6953,-0.1151,0.7094
2155068,128,162.0,65.0,100.0,0.2801,0.8619,0.4226,-0.2938,-0.3422,0.8925
2155068,129,98.8,35.0,95.0,0.5669,0.0876,0.8192,-0.8198,-0.0384,0.5714
2155068,130,315.9,45.0,125.0,-0.4922,-0.5076,0.7071,0.815,0.0165,0.5792
2155068,131,167.6,45.0,150.0,0.1513,0.6907,0.7071,-0.9216,-0.1601,0.3536
2155068,132,164.1,70.0,140.0,0.2572,0.9038,0.342,-0.797,-0.0018,0.604
2155068,133,182.9,60.0,175.0,-0.0439,0.8649,0.5,-0.9927,-0.094,0.0755
2155068,134,181.6,50.0,145.0,-0.0219,0.7657,0.6428,-0.8083,-0.3919,0.4394
2155068,135,139.4,45.0,135.0,0.4601,0.537,0.7071,-0.8623,0.0804,0.5
2155068,136,142.7,35.0,145.0,0.3477,0.4562,0.8192,-0.9363,0.1229,0.329
2155068,137,160.6,45.0,125.0,0.235,0.6669,0.7071,-0.7335,-0.3557,0.5792
2155068,138,166.1,80.0,-175.0,0.2373,0.9558,0.1736,-0.9632,0.2547,-0.0858
2155068,139,310.6,60.0,100.0,-0.6571,-0.5641,0.5,0.4867,0.189,0.8529
2155068,140,118.2,45.0,110.0,0.623,0.3345,0.7071,-0.7472,-0.013,0.6645
2155068,141,164.1,70.0,170.0,0.2572,0.9038,0.342,-0.9635,0.2124,0.1632
2155068,142,138.0,25.0,140.0,0.2828,0.3141,0.9063,-0.9591,0.0797,0.2717
2155068,143,162.0,25.0,155.0,0.1306,0.4019,0.9063,-0.9803,-0.0842,0.1786
2155068,144,168.3,40.0,-180.0,0.1308,0.6293,0.766,-0.9791,0.2035,-0.0
2155068,145,126.0,25.0,120.0,0.3419,0.2484,0.9063,-0.9289,-0.0568,0.366
2155068,146,138.0,25.0,120.0,0.2828,0.3141,0.9063,-0.8968,-0.2487,0.366
2155068,147,181.6,50.0,-180.0,-0.0219,0.7657,0.6428,-0.9996,-0.0286,-0.0
2155068,148,148.9,50.0,135.0,0.3956,0.656,0.6428,-0.8402,-0.0241,0.5417
2155068,149,171.3,60.0,175.0,0.1311,0.856,0.5,-0.9913,0.1078,0.0755
2155068,150,171.3,60.0,165.0,0.1311,0.856,0.5,-0.9744,0.0184,0.2241
2155068,151,175.0,85.0,175.0,0.0868,0.9924,0.0872,-0.9931,0.0793,0.0868
2155068,152,294.7,45.0,95.0,-0.6424,-0.2955,0.7071,0.6764,0.2152,0.7044
2155068,153,126.6,55.0,110.0,0.6575,0.4885,0.5736,-0.6366,-0.0469,0.7698
2155068,154,160.4,40.0,130.0,0.2153,0.6057,0.766,-0.8022,-0.3377,0.4924
2155068,155,164.1,70.0,-170.0,0.2572,0.9038,0.342,-0.931,0.3266,-0.1632
2155068,156,176.1,40.0,150.0,0.0439,0.6413,0.766,-0.8901,-0.323,0.3214
2155068,157,160.4,40.0,105.0,0.2153,0.6057,0.766,-0.4917,-0.6105,0.6209
2155068,158,138.8,55.0,120.0,0.5394,0.6165,0.5736,-0.7034,-0.0446,0.7094
2155068,159,185.3,70.0,170.0,-0.0867,0.9357,0.342,-0.9751,-0.15,0.1632
2155068,160,129.1,40.0,140.0,0.4986,0.4057,0.766,-0.8654,0.2835,0.4132
2155068,161,107.6,35.0,100.0,0.5468,0.1731,0.8192,-0.8215,-0.0778,0.5649
2155068,162,90.0,35.0,95.0,0.5736,0.0,0.8192,-0.816,0.0872,0.5714
2155068,163,169.0,35.0,140.0,0.1092,0.5631,0.8192,-0.8523,-0.3711,0.3687
2155068,164,162.0,50.0,135.0,0.2367,0.7286,0.6428,-0.813,-0.2138,0.5417
2155068,165,151.5,35.0,165.0,0.274,0.5039,0.8192,-0.9499,0.2752,0.1485
2155068,166,180.0,85.0,125.0,0.0,0.9962,0.0872,-0.5736,-0.0714,0.816
2155068,167,160.4,40.0,165.0,0.2153,0.6057,0.766,-0.9765,0.1366,0.1664
2155068,168,142.7,35.0,120.0,0.3477,0.4562,0.8192,-0.8277,-0.2611,0.4967
2155068,169,142.4,50.0,120.0,0.4678,0.6066,0.6428,-0.7359,-0.1355,0.6634
2155068,170,144.9,55.0,145.0,0.4708,0.6703,0.5736,-0.8594,0.2016,0.4698
2155068,171,328.2,65.0,120.0,-0.4782,-0.7699,0.4226,0.6178,0.0471,0.7849
2155068,172,142.7,35.0,155.0,0.3477,0.4562,0.8192,-0.9306,0.2741,0.2424
2155068,173,148.1,60.0,105.0,0.4581,0.7349,0.5,-0.4751,-0.273,0.8365
2155068,174,171.3,60.0,160.0,0.1311,0.856,0.5,-0.9548,-0.0267,0.2962
2155068,175,177.1,60.0,145.0,0.0439,0.8649,0.5,-0.8326,-0.2449,0.4967
2155068,176,304.8,60.0,105.0,-0.7108,-0.4947,0.5,0.5443,0.0635,0.8365
2155068,177,315.8,55.0,95.0,-0.5715,-0.5869,0.5736,0.4611,0.3486,0.816
2155068,178,113.5,40.0,120.0,0.5896,0.2561,0.766,-0.8077,0.1943,0.5567
2155068,179,150.0,25.0,125.0,0.2113,0.366,0.9063,-0.8679,-0.3562,0.3462
2155068,180,181.6,50.0,160.0,-0.0219,0.7657,0.6428,-0.933,-0.2466,0.262
2155068,181,121.3,40.0,115.0,0.5492,0.334,0.766,-0.8128,0.0004,0.5826
2155068,182,308.8,45.0,100.0,-0.5509,-0.4433,0.7071,0.6514,0.3013,0.6964
2155068,183,182.9,60.0,140.0,-0.0439,0.8649,0.5,-0.7488,-0.3598,0.5567
2155068,184,126.0,25.0,135.0,0.3419,0.2484,0.9063,-0.9341,0.1954,0.2988
2155068,185,137.0,40.0,135.0,0.4387,0.4698,0.766,-0.8865,0.0868,0.4545
2155068,186,308.8,45.0,95.0,-0.5509,-0.4433,0.7071,0.6034,0.3737,0.7044
2155068,187,304.8,60.0,95.0,-0.7108,-0.4947,0.5,0.4586,0.213,0.8627
2155068,188,169.4,70.0,115.0,0.1727,0.9237,0.342,-0.4724,-0.227,0.8517
2155068,189,267.2,65.0,95.0,-0.9052,0.0438,0.4226,0.4163,-0.1074,0.9029
2155068,190,168.5,50.0,175.0,0.1521,0.7508,0.6428,-0.9875,0.1429,0.0668
2155068,191,176.1,40.0,-175.0,0.0439,0.6413,0.766,-0.9893,0.1346,-0.056
2155068,192,175.4,55.0,130.0,0.0654,0.8165,0.5736,-0.6758,-0.3867,0.6275
2155068,193,165.5,60.0,115.0,0.2171,0.8384,0.5,-0.5227,-0.3328,0.7849
2155068,194,153.5,45.0,155.0,0.3152,0.633,0.7071,-0.9445,0.1365,0.2988
2155068,195,160.0,30.0,165.0,0.171,0.4698,0.866,-0.9843,0.1197,0.1294
2155068,196,170.0,30.0,160.0,0.0868,0.4924,0.866,-0.9769,-0.1285,0.171
2155068,197,182.9,60.0,170.0,-0.0439,0.8649,0.5,-0.9791,-0.1366,0.1504
2155068,198,121.3,40.0,120.0,0.5492,0.334,0.766,-0.8266,0.0825,0.5567
2155068,199,156.5,65.0,110.0,0.3619,0.8309,0.4226,-0.4722,-0.2275,0.8517
2155068,200,129.3,50.0,100.0,0.593,0.4849,0.6428,-0.6,-0.2663,0.7544
2155068,201,138.8,55.0,125.0,0.5394,0.6165,0.5736,-0.7411,0.0241,0.671
2155068,202,177.1,60.0,-175.0,0.0439,0.8649,0.5,-0.9927,0.094,-0.0755
2155068,203,167.6,45.0,-175.0,0.1513,0.6907,0.7071,-0.9599,0.2733,-0.0616
2155068,204,185.3,70.0,150.0,-0.0867,0.9357,0.342,-0.8466,-0.2502,0.4698
2155068,205,163.2,55.0,115.0,0.2365,0.7843,0.5736,-0.5547,-0.3757,0.7424
2155068,206,167.1,75.0,125.0,0.2149,0.9417,0.2588,-0.6064,-0.0791,0.7912
2155068,207,175.4,55.0,155.0,0.0654,0.8165,0.5736,-0.9228,-0.1693,0.3462
2155068,208,160.4,40.0,-180.0,0.2153,0.6057,0.766,-0.9423,0.3349,-0.0
2155068,209,140.0,30.0,115.0,0.3214,0.383,0.866,-0.8283,-0.3296,0.4532
2155068,210,177.1,60.0,165.0,0.0439,0.8649,0.5,-0.9712,-0.0803,0.2241
2155068,211,144.9,55.0,130.0,0.4708,0.6703,0.5736,-0.7785,0.0099,0.6275
2155068,212,164.1,70.0,-175.0,0.2572,0.9038,0.342,-0.95,0.3013,-0.0819
2155068,213,163.2,55.0,170.0,0.2365,0.7843,0.5736,-0.9716,0.1889,0.1422
2155068,214,125.3,45.0,95.0,0.5771,0.4085,0.7071,-0.6253,-0.3359,0.7044
2155068,215,322.9,45.0,115.0,-0.4261,-0.5643,0.7071,0.7235,0.2567,0.6409
2155068,216,184.2,65.0,135.0,-0.0656,0.9039,0.4226,-0.6836,-0.3493,0.6409
2155068,217,152.6,40.0,120.0,0.2957,0.5707,0.766,-0.7492,-0.359,0.5567
2155068,218,177.4,75.0,-170.0,0.0433,0.965,0.2588,-0.9818,0.0891,-0.1677
2155068,219,167.1,75.0,160.0,0.2149,0.9417,0.2588,-0.9358,0.1228,0.3304
2155068,220,190.6,70.0,140.0,-0.1727,0.9237,0.342,-0.7126,-0.3569,0.604
2155068,221,148.1,60.0,145.0,0.4581,0.7349,0.5,-0.8469,0.1899,0.4967
2155068,222,308.8,45.0,120.0,-0.5509,-0.4433,0.7071,0.7905,-0.0056,0.6124
2155068,223,293.5,40.0,95.0,-0.5896,-0.2561,0.766,0.7347,0.2241,0.6403
2155068,224,148.1,60.0,135.0,0.4581,0.7349,0.5,-0.7871,0.074,0.6124
2155068,225,173.1,65.0,120.0,0.1092,0.8997,0.4226,-0.5405,-0.3031,0.7849
2155068,226,153.9,60.0,100.0,0.3814,0.7775,0.5,-0.3728,-0.3656,0.8529
2155068,227,132.4,45.0,135.0,0.5226,0.4764,0.7071,-0.8459,0.1857,0.5
2155068,228,155.5,50.0,125.0,0.3182,0.6968,0.6428,-0.7405,-0.2407,0.6275
2155068,229,158.8,70.0,145.0,0.3395,0.8762,0.342,-0.8347,0.113,0.539
2155068,230,175.4,55.0,135.0,0.0654,0.8165,0.5736,-0.7372,-0.3479,0.5792
2155068,231,169.3,55.0,145.0,0.1518,0.805,0.5736,-0.8659,-0.1715,0.4698
2155068,232,164.1,70.0,120.0,0.2572,0.9038,0.342,-0.562,-0.1481,0.8138
2155068,233,188.7,60.0,145.0,-0.1311,0.856,0.5,-0.7663,-0.4075,0.4967
2155068,234,155.5,50.0,140.0,0.3182,0.6968,0.6428,-0.8685,-0.0576,0.4924
2155068,235,145.4,65.0,120.0,0.5148,0.7459,0.4226,-0.6194,-0.0172,0.7849
2155068,236,171.1,80.0,160.0,0.1519,0.973,0.1736,-0.9376,0.0863,0.3368
2155068,237,144.8,40.0,135.0,0.3707,0.5251,0.766,-0.8901,-0.0348,0.4545
2155068,238,176.1,40.0,145.0,0.0439,0.6413,0.766,-0.8472,-0.3825,0.3687
2155068,239,187.7,75.0,150.0,-0.1297,0.9572,0.2588,-0.8408,-0.2445,0.483
2155068,240,159.7,60.0,130.0,0.3008,0.8121,0.5,-0.7358,-0.1359,0.6634
2155068,241,174.7,70.0,145.0,0.0867,0.9357,0.342,-0.8338,-0.1198,0.539
2155068,242,174.7,70.0,155.0,0.0867,0.9357,0.342,-0.9158,-0.0603,0.3971
2155068,243,144.8,40.0,100.0,0.3707,0.5251,0.766,-0.5769,-0.5162,0.633
2155068,244,153.5,45.0,110.0,0.3152,0.633,0.7071,-0.6023,-0.4424,0.6645
2155068,245,174.7,70.0,-170.0,0.0867,0.9357,0.342,-0.9751,0.15,-0.1632
2155068,246,159.7,60.0,140.0,0.3008,0.8121,0.5,-0.83,-0.0353,0.5567
2155068,247,168.5,50.0,165.0,0.1521,0.7508,0.6428,-0.9797,0.0288,0.1983
2155068,248,181.5,55.0,-170.0,-0.0218,0.8189,0.5736,-0.9871,0.0733,-0.1422
2155068,249,181.8,45.0,155.0,-0.0218,0.7068,0.7071,-0.8967,-0.3266,0.2988
2155068,250,151.0,55.0,125.0,0.3969,0.7166,0.5736,-0.7294,-0.1331,0.671
2155068,251,169.0,35.0,170.0,0.1092,0.5631,0.8192,-0.9939,0.0479,0.0996
2155068,252,167.1,75.0,115.0,0.2149,0.9417,0.2588,-0.4642,-0.1346,0.8754
2155068,253,160.6,45.0,170.0,0.235,0.6669,0.7071,-0.9696,0.2115,0.1228
2155068,254,171.3,60.0,-170.0,0.1311,0.856,0.5,-0.9603,0.235,-0.1504
2155068,255,144.9,55.0,115.0,0.4708,0.6703,0.5736,-0.6446,-0.1825,0.7424
2155068,256,142.7,35.0,105.0,0.3477,0.4562,0.8192,-0.6855,-0.4724,0.554
2155068,257,142.4,50.0,125.0,0.4678,0.6066,0.6428,-0.7757,-0.0667,0.6275
2155068,258,160.6,45.0,120.0,0.235,0.6669,0.7071,-0.6751,-0.4114,0.6124
2155068,259,164.1,70.0,145.0,0.2572,0.9038,0.342,-0.8416,0.0355,0.539
2155068,260,125.3,45.0,125.0,0.5771,0.4085,0.7071,-0.8042,0.1335,0.5792
2155068,261,144.9,55.0,105.0,0.4708,0.6703,0.5736,-0.5302,-0.3046,0.7912
2155068,262,167.5,65.0,155.0,0.1956,0.885,0.4226,-0.9235,0.0212,0.383
2155068,263,136.5,60.0,120.0,0.5967,0.6277,0.5,-0.6607,0.0306,0.75
2155068,264,155.5,50.0,150.0,0.3182,0.6968,0.6428,-0.9213,0.0674,0.383
2155068,265,176.2,80.0,130.0,0.0653,0.9826,0.1736,-0.6502,-0.0901,0.7544
2155068,266,170.0,85.0,140.0,0.173,0.9811,0.0872,-0.7641,0.0779,0.6403
2155068,267,312.5,50.0,105.0,-0.5644,-0.518,0.6428,0.6324,0.2291,0.7399
